gas_price;gas_type;place_id
22.69;diesel;6789
20.99;regular;6863
22.49;diesel;6863
21.55;regular;7214
23.54;premium;7214
22.99;diesel;7214
19.29;regular;2315
21.04;premium;2315
21.09;diesel;2315
19.99;regular;7366
21.93;premium;7366
21.79;diesel;7366
22.69;regular;7084
25.15;premium;7084
22.89;diesel;7084
21.15;regular;7436
23.34;premium;7436
22.69;diesel;7436
20.99;regular;7439
22.99;premium;7439
20.99;diesel;7439
12.74;regular;7210
14.7;premium;7210
22.69;regular;7127
25.15;premium;7127
21.55;regular;6977
23.54;premium;6977
22.99;diesel;6977
20.84;regular;7252
22.44;premium;7252
22.49;diesel;7252
20.83;regular;6255
22.79;premium;6255
21.29;diesel;6255
16.39;regular;6272
19.09;premium;6272
21.03;diesel;6272
19.39;regular;2174
21.09;premium;2174
20.75;regular;7221
22.8;premium;7221
21.75;diesel;7221
21.31;regular;6664
22.99;premium;6664
22.3;diesel;6664
21.31;regular;7018
22.99;premium;7018
22.3;diesel;7018
20.69;regular;6061
22.79;premium;6061
22.29;diesel;6061
22.89;diesel;6514
21.99;regular;6514
24.59;premium;6514
21.31;regular;5858
22.99;premium;5858
21.31;regular;6951
22.99;premium;6951
20.8;diesel;7151
18.75;regular;7151
17.62;premium;7151
22.21;regular;6317
22.41;diesel;6317
21.99;regular;7177
22.99;diesel;7177
18.74;premium;2160
16.64;regular;2160
20.49;diesel;2160
20.86;regular;6631
22.9;premium;6631
22.13;diesel;6631
20.99;regular;6094
22.89;premium;6094
23.89;premium;6453
21.59;regular;6453
20.42;regular;5816
21.99;diesel;6336
20.69;regular;6336
22.19;premium;6336
20.98;regular;6870
23.29;premium;6870
21.79;regular;7103
23.49;premium;7103
23.39;diesel;7103
21.29;regular;6967
23.39;premium;6967
21.19;regular;5763
22.59;premium;5763
22.64;diesel;5763
22.5;regular;6622
24.4;premium;6622
24.75;diesel;6622
19.49;regular;2252
21.04;premium;2252
21.24;diesel;2252
22.39;regular;6545
24.29;premium;6545
23.49;diesel;6545
20.98;regular;6966
23.29;premium;6966
22.1;regular;6193
23.19;premium;6193
23.5;diesel;6193
21.58;regular;6191
22.79;diesel;6191
23.51;premium;6921
21.55;regular;6921
23.16;diesel;6921
21.55;regular;6325
23.5;premium;6325
23.55;diesel;6325
20.75;regular;5979
23.29;premium;5979
21.19;regular;6715
21.39;diesel;6715
25.19;premium;6715
21.19;regular;5948
21.39;diesel;5948
25.19;premium;5948
13.59;regular;6006
14.53;premium;6006
18.3;diesel;6006
22.59;regular;2254
24.07;premium;2254
23.15;diesel;2254
19.95;regular;6129
20.8;regular;7464
23.29;premium;7464
21.65;diesel;7464
22.19;regular;7401
23.99;premium;7401
23.19;diesel;6560
21.99;regular;6560
24.09;premium;6560
20.99;regular;6058
23.09;premium;6058
22.99;diesel;6058
21.39;regular;7089
22.85;premium;7089
22.85;diesel;7089
21.39;regular;6120
22.99;premium;6120
21.09;diesel;6120
21.19;regular;6785
22.65;premium;6785
22.59;diesel;6785
20.99;regular;6957
22.75;premium;6957
22.69;diesel;6957
22.35;diesel;7382
20.1;regular;7382
22.59;regular;2073
24.07;premium;2073
21.19;regular;6130
22.65;premium;6130
22.59;diesel;6130
21.19;regular;7450
22.65;premium;7450
22.59;diesel;7450
21.35;regular;7017
23.62;premium;7017
22.95;diesel;7017
20.95;regular;7301
22.85;premium;7301
22.45;diesel;7301
22.1;regular;7160
23.2;premium;7160
24.2;diesel;7160
21.39;regular;6913
22.85;premium;6913
22.85;diesel;6913
21.45;regular;7505
23.09;premium;7505
22.99;diesel;7505
20.85;regular;6737
22.89;premium;6737
22.45;diesel;6737
17.39;regular;7129
19.29;premium;7129
22.39;diesel;7129
23.29;premium;6042
23.49;diesel;6042
21.89;regular;6042
24.07;premium;2185
22.56;regular;2185
23.12;diesel;2185
23.19;diesel;5781
21.99;regular;5781
24.09;premium;5781
21.99;regular;7256
23.69;premium;7256
22.99;diesel;7256
20.69;regular;6822
22.49;premium;6822
21.99;diesel;6822
21.39;regular;6638
23.89;premium;6638
20.29;regular;5998
22.09;premium;5998
19.59;regular;7441
22.09;premium;7441
19.85;regular;7012
21.99;premium;7012
21.59;diesel;7012
20.79;regular;6575
22.49;premium;6575
22.39;diesel;6575
20.35;regular;7282
22.95;premium;7282
21.8;diesel;7282
20.69;regular;7188
22.39;premium;7188
22.29;diesel;7188
19.29;regular;2167
21.04;premium;2167
21.14;diesel;2167
22.04;premium;5876
20.29;regular;5876
20.85;regular;5936
22.19;premium;5936
22.2;diesel;5936
21.49;regular;6555
20.35;regular;6557
22.95;premium;6557
21.8;diesel;6557
20.29;regular;6857
22.09;premium;6857
20.69;regular;5804
22.14;premium;5804
21.64;diesel;5804
21.44;regular;7051
23.19;premium;7051
22.84;diesel;7051
20.45;regular;6462
22.09;premium;6462
21.95;diesel;6462
22.08;regular;7201
23.98;premium;7201
22.6;diesel;7201
23.4;premium;5789
21.81;diesel;5789
20.95;regular;5789
24.07;premium;2471
22.55;regular;2471
23.12;diesel;2471
21.99;diesel;6763
20.49;regular;6763
21.99;premium;6763
20.33;regular;6408
22.67;premium;6408
22.09;diesel;6408
20.8;regular;7482
23.15;premium;7482
22.57;diesel;7482
22.97;regular;7472
24.88;diesel;7472
24.48;premium;7472
20.39;regular;6029
22.29;premium;6029
19.99;regular;5765
21.99;premium;5765
21.55;diesel;5765
20.79;regular;7417
22.29;diesel;7417
21.74;premium;7417
20.85;regular;7365
23.85;premium;7365
22.39;diesel;7365
22.29;diesel;7234
20.39;regular;7234
22.09;premium;7234
21.49;regular;7046
23.33;premium;7046
22.99;diesel;7046
21.79;regular;2258
22.9;diesel;2258
23.79;premium;2258
20.59;regular;7448
22.29;premium;7448
21.49;regular;6051
22.88;premium;6051
22.99;diesel;6051
21.45;regular;6990
22.99;premium;6990
22.99;diesel;6990
21.49;regular;5892
22.88;premium;5892
22.99;diesel;5892
21.75;regular;6673
23.95;premium;6673
22.88;diesel;6673
21.06;regular;6690
23.14;premium;6690
23.52;diesel;6690
20.7;regular;6849
22.5;premium;6849
22.05;diesel;6849
20.85;regular;6948
23.85;premium;6948
22.39;diesel;6948
21.29;regular;6730
23.24;premium;6730
22.41;diesel;6730
20.99;regular;7376
22.5;diesel;7376
23.45;premium;7376
21.99;regular;2322
23.99;premium;2322
22.99;diesel;2322
21.44;regular;6204
23.19;premium;6204
24.25;diesel;6700
23;regular;6700
23.49;diesel;6048
21.99;regular;6048
23.9;premium;6048
19.85;regular;6162
21.99;premium;6162
21.39;regular;6268
23.11;premium;6268
22.84;diesel;6268
20.89;regular;6095
22.89;premium;6095
22.59;diesel;6095
21.99;regular;6811
24.29;premium;6811
22.35;diesel;7294
21.07;regular;7294
23.22;premium;7294
21.44;regular;6163
23.19;premium;6163
22.84;diesel;6163
20.6;regular;6574
22.25;diesel;6574
19.99;premium;6574
22.59;regular;2110
24.07;premium;2110
23.15;diesel;2110
22.9;regular;5946
24.45;diesel;5946
21.99;regular;6430
23.25;premium;6430
23.8;diesel;6430
22.09;regular;6531
23.99;premium;6531
22.99;diesel;6531
21.99;regular;7243
23.99;premium;7243
20.85;regular;6362
23.85;premium;6362
22.39;diesel;6362
20.69;regular;6930
22.29;premium;6930
22.29;diesel;6930
21.25;regular;7263
23.59;premium;7263
23.15;diesel;7263
22.89;regular;6650
23.99;diesel;6650
24.49;premium;6650
17.39;regular;5850
22.39;diesel;5850
0;premium;5850
21.29;regular;6093
23.11;premium;6093
22.79;diesel;6093
21.99;regular;2099
23.99;premium;2099
22.99;diesel;2099
21.99;regular;5980
23.99;premium;5980
23.19;diesel;5980
21.43;regular;7480
23.71;premium;7480
22.63;diesel;7480
21.59;regular;6984
23.89;premium;6984
22.99;diesel;6984
20.6;regular;6393
22.25;premium;6393
20.94;regular;6311
22.94;premium;6311
22.61;diesel;6311
22.16;premium;6866
21.25;regular;6866
22.99;diesel;6866
21.99;diesel;7138
18.02;regular;7138
20.69;premium;7138
21.89;regular;6639
23.69;diesel;6639
22.89;regular;7477
23.99;diesel;7477
24.49;premium;7477
22.79;premium;6381
20.69;regular;6381
21.99;regular;2570
23.69;premium;2570
22.99;diesel;2570
21.94;regular;7512
22.44;diesel;7512
22.16;premium;5784
21.25;regular;5784
22.99;diesel;5784
21.97;diesel;7091
20.56;regular;7091
22.76;premium;7091
17.39;regular;7077
22.39;diesel;7077
0;premium;7077
21.99;diesel;6379
18.02;regular;6379
20.69;premium;6379
21.94;regular;5989
22.44;diesel;5989
21.59;regular;7313
23.59;premium;7313
22.59;diesel;7313
19.85;regular;7386
21.99;premium;7386
21.59;diesel;7386
17.39;regular;7404
22.39;diesel;7404
0;premium;7404
23.42;diesel;6392
21.5;regular;6392
23.99;premium;6392
24.07;premium;2045
22.55;regular;2045
23.12;diesel;2045
20.99;regular;5868
23.19;premium;5868
22.59;diesel;5868
22.95;diesel;7496
22.5;regular;7496
23.6;premium;7496
21.97;regular;6533
24.17;premium;6533
19.85;regular;7124
21.99;premium;7124
20.99;diesel;7124
20.69;regular;6755
22.89;premium;6755
22.49;diesel;6755
21.09;regular;6946
22.89;premium;6946
17.39;regular;6926
19.29;premium;6926
22.39;diesel;6926
20.99;regular;7327
23.79;premium;7327
21.99;diesel;7327
22.95;diesel;7378
22.5;regular;7378
23.7;premium;7378
23.7;premium;6360
21.79;regular;6360
22.99;diesel;6360
22.59;regular;2215
24.07;premium;2215
23.15;diesel;2215
21.69;regular;6211
23.89;premium;6211
22.59;diesel;6211
17.49;regular;6608
19.39;premium;6608
21.99;diesel;6608
21.39;regular;6810
23.79;premium;6810
21.69;regular;7255
22.99;premium;7255
21.26;regular;7336
22.66;premium;7336
22.69;diesel;7336
16.99;regular;5775
19.09;premium;5775
23.49;premium;7092
22.89;diesel;7092
21.39;regular;7092
21.79;regular;6534
23.79;premium;6534
23.29;diesel;6534
17.39;regular;6501
19.29;premium;6501
22.39;diesel;6501
20.95;regular;6971
22.85;premium;6971
21.99;diesel;6971
24.07;premium;2293
22.55;regular;2293
22.52;diesel;6760
22.1;regular;6760
24.05;premium;6760
20.44;regular;6396
22.07;premium;6396
17.39;regular;5827
22.39;diesel;5827
0;premium;5827
21.58;regular;5967
22.68;premium;5967
22.88;diesel;5967
21.12;regular;6002
22.7;premium;6002
22.75;diesel;6002
21.1;regular;6156
22.79;premium;6156
22.79;diesel;6156
20.99;regular;6586
22.69;premium;6586
21.35;regular;7339
22.95;diesel;7339
20.49;regular;6344
21.99;premium;6344
21.99;diesel;6344
21.5;regular;6466
23.99;premium;6466
21.99;regular;2535
23.99;premium;2535
22.99;diesel;2535
20.59;regular;7095
22.79;premium;7095
17.39;regular;7300
19.29;premium;7300
20.2;diesel;7300
21.99;premium;6897
21.95;diesel;6897
20.85;regular;6897
21.99;diesel;6424
20.79;regular;6424
22.29;premium;6424
20.74;regular;6907
21.95;premium;6907
22.14;diesel;6907
20.52;regular;6900
21.99;premium;6900
21.99;diesel;6900
20.66;regular;6326
22.15;premium;6326
21.99;diesel;6326
23.46;premium;7205
21.37;regular;7205
20.99;regular;6077
23.99;premium;6077
22.55;diesel;6077
21.99;regular;6963
23.99;premium;6963
23.09;diesel;6963
24.07;premium;2377
22.55;regular;2377
21.67;regular;6420
22.98;premium;6420
22.94;diesel;6420
21.19;regular;6809
23.19;premium;6809
20.99;regular;5907
22.69;premium;5907
23.23;premium;7273
21.18;regular;7273
22.24;diesel;7273
20.75;regular;5800
23.09;premium;5800
22.4;diesel;5800
21.29;regular;7474
22.84;premium;7474
22.64;diesel;7474
20.99;regular;7306
22.69;premium;7306
22.94;diesel;6463
21.67;regular;6463
23.07;premium;6463
20.99;regular;5807
22.69;premium;5807
20.95;regular;6477
23.87;premium;6477
22.34;diesel;6477
22.69;regular;2052
23.59;diesel;2052
21.6;regular;5911
23.6;premium;5911
23.2;diesel;5911
17.22;regular;6548
18.47;premium;6548
16.45;diesel;6548
21.99;regular;7213
22.89;diesel;7213
23.19;premium;7213
21.69;regular;6696
22.99;diesel;6696
22.59;regular;6183
24.49;premium;6183
23.99;diesel;6183
21.69;regular;7330
23.79;premium;7330
22.89;diesel;7330
23.21;regular;6398
25.19;premium;6398
23.15;regular;6109
24.3;premium;6109
21.34;regular;5906
22.94;premium;5906
23.14;diesel;5906
22.09;regular;6370
24.35;premium;6370
23.27;diesel;6370
22.69;regular;2105
23.69;premium;2105
23.59;diesel;2105
21.19;regular;6892
23.29;premium;6892
22.89;diesel;6892
20.89;regular;6660
22.99;premium;6660
22.19;diesel;6660
20.29;regular;6976
22.59;premium;6976
22.19;diesel;6976
21.39;regular;7178
23.19;premium;7178
22.89;diesel;7178
21.59;regular;6135
23.29;premium;6135
20.9;regular;6718
22.3;premium;6718
22.2;regular;6706
23.17;diesel;6706
21.29;regular;6805
22.69;diesel;6805
23.49;premium;6805
22.59;diesel;6561
21.09;regular;6561
23.39;premium;6561
21.6;regular;6960
23.1;premium;6960
23.3;diesel;6960
21.89;regular;2323
23.69;premium;2323
23.49;diesel;2323
20.59;regular;6201
22.59;premium;6201
22.09;diesel;6201
22.99;premium;6674
22.39;diesel;6674
20.99;regular;6674
21.88;regular;5969
22.48;diesel;5969
24.98;premium;5969
23.19;premium;6176
22.74;diesel;6176
20.89;regular;6176
21.29;regular;7257
22.35;diesel;7257
21.19;regular;7059
23.55;premium;7059
21.69;regular;6893
23.99;premium;6893
23.23;diesel;6893
21.79;regular;6020
24.19;premium;6020
21.88;regular;6220
24.98;premium;6220
21.88;regular;6756
24.98;premium;6756
21.99;regular;2245
23.99;premium;2245
22.99;diesel;2245
20.39;regular;6045
22.39;premium;6045
21.99;diesel;6045
22.59;diesel;7004
21.19;regular;7004
23.49;premium;7004
20.25;regular;6813
21.5;premium;6813
21.2;regular;5898
24.39;premium;5898
20.25;regular;6999
21.55;premium;6999
23.7;regular;5854
24.95;premium;5854
24.99;diesel;5854
21.44;regular;6021
22.34;premium;6021
22.04;diesel;6021
20.89;regular;6445
21.99;premium;6445
20.89;regular;6853
22.59;premium;6853
22.49;diesel;6853
18.4;regular;6991
18.95;premium;6991
18.91;diesel;6991
22.59;regular;2311
24.07;premium;2311
23.15;diesel;2311
22.59;diesel;6931
21.39;regular;6931
23.89;premium;6931
22.79;diesel;6103
23.79;premium;6103
21.49;regular;6103
22.19;regular;6663
24.39;premium;6663
21.69;regular;6612
24.29;premium;6612
22.69;diesel;6612
21.39;regular;6839
23.89;premium;6839
22.59;diesel;6839
22.79;diesel;6454
21.79;regular;6454
23.89;premium;6454
22.99;diesel;5865
21.95;regular;5865
23.7;premium;5865
22.09;regular;6333
23.69;premium;6333
23.79;diesel;6333
21.8;regular;5795
25;premium;5795
22;diesel;5795
21.7;regular;7430
23.55;premium;7430
22.69;diesel;7430
24.07;premium;2276
22.55;regular;2276
23.14;diesel;2276
21.78;regular;7280
23.58;premium;7280
22.68;diesel;7280
20.59;regular;6954
22.79;premium;6954
21.29;regular;6573
23.29;premium;6573
20.99;regular;5872
23.29;premium;5872
22.49;regular;6198
23.69;premium;6198
23.79;diesel;6198
21.64;regular;6236
22.99;premium;6236
23.99;diesel;6236
22.57;regular;7513
23.64;premium;7513
23.88;diesel;7513
21.59;regular;5818
23.78;premium;5818
21.4;regular;6617
21.95;diesel;6617
23.63;premium;6617
22.59;regular;10868
23.99;diesel;10868
23.59;premium;10868
22.59;regular;2359
24.07;premium;2359
22.84;regular;6724
23.84;premium;6724
23.94;diesel;6724
21.59;regular;6902
22.59;diesel;6902
23.78;premium;6902
19.3;regular;6008
20.3;premium;6008
22.99;diesel;6180
24.39;premium;6180
21.3;regular;6180
21.19;regular;6932
23.09;premium;6932
22.43;diesel;6932
23.54;regular;5761
24.64;premium;5761
24.79;diesel;5761
23.15;regular;6731
24.95;premium;6731
24.45;diesel;6731
22.49;regular;6767
23.49;diesel;6767
22.99;diesel;6540
24.39;premium;6540
21.89;regular;6540
20.19;regular;7110
21.89;diesel;7110
23.75;premium;2383
22.8;diesel;2383
21.45;regular;2383
19.98;regular;6504
21.98;premium;6504
21.19;diesel;6504
21.99;regular;7134
22.98;diesel;7134
23.21;regular;7368
25.19;premium;7368
22.89;diesel;7368
21.99;regular;6821
23.47;premium;6821
22.98;diesel;6821
21.91;regular;5782
23.21;premium;5782
22.86;diesel;5782
19.95;regular;6943
21.95;premium;6943
21.69;regular;5769
24.29;premium;5769
19.31;regular;6587
21.06;premium;6587
21.09;diesel;6587
21.91;regular;6265
23.21;premium;6265
21.19;regular;7120
23.09;premium;7120
22.43;diesel;7120
20.55;regular;6649
21.99;premium;6649
21.96;diesel;6649
20.95;regular;6143
23.5;premium;6143
23;diesel;6143
22.45;diesel;6714
21.49;regular;6714
22.99;premium;6714
20.75;regular;7363
22.85;premium;7363
23.69;regular;7098
24.29;premium;7098
23.25;diesel;6450
21.99;regular;6450
23.99;premium;6450
19.79;regular;6656
21.15;premium;6656
21.73;diesel;6656
22.9;premium;7119
22.9;diesel;7119
20.7;regular;7119
20.55;regular;7391
21.99;premium;7391
21.96;diesel;7391
22.19;regular;6290
23.99;premium;6290
22.99;diesel;6290
21.99;regular;6542
24.19;premium;6542
16.08;regular;7117
18.91;premium;7117
21.7;diesel;7117
23.29;diesel;6681
21.59;regular;6681
23.19;premium;6681
23.99;premium;6452
23.39;diesel;6452
21.59;regular;6452
24.09;premium;6173
21.39;regular;6173
20.29;regular;7011
22.39;diesel;7011
21.89;premium;7011
21.84;regular;7423
23.64;premium;7423
22.99;diesel;7423
21.99;diesel;7238
20.29;regular;7238
21.89;premium;7238
23.29;diesel;6842
21.97;regular;6842
23.64;premium;6842
23.09;diesel;6692
20.69;regular;6692
22.69;premium;6692
20.59;regular;6723
21.59;diesel;6723
21.89;premium;6723
23.19;diesel;6645
21.59;regular;6645
24.59;premium;6645
22.69;diesel;6887
22.69;premium;6887
20.69;regular;6887
20.65;regular;6882
22.35;premium;6882
22.29;diesel;6882
20.85;regular;6104
23.65;premium;6104
22.71;diesel;6104
21.79;regular;6806
23.09;premium;6806
23.49;diesel;6806
20.55;regular;6517
22.39;premium;6517
22.35;diesel;6517
21.23;regular;7019
23.51;premium;7019
22.65;diesel;7019
20.89;regular;6313
22.39;diesel;6313
21.49;regular;6685
23.14;premium;6685
23.09;diesel;6685
21.69;regular;6717
24.49;premium;6717
23.19;diesel;6717
19.99;regular;7249
22.79;diesel;7249
21.89;premium;7249
23.29;diesel;6186
21.97;regular;6186
23.64;premium;6186
21.89;regular;6101
23.29;premium;6101
23.49;diesel;6101
20.99;regular;6521
22.93;premium;6521
22.84;diesel;6521
20.89;regular;6899
22.94;diesel;6899
21.89;regular;6938
23.29;diesel;6938
23.72;premium;6938
21.68;regular;5943
23.45;premium;5943
20.49;regular;6464
22.39;premium;6464
22.39;diesel;6464
22.28;regular;5889
23.68;premium;5889
22.66;diesel;5889
20.49;regular;6171
22.49;premium;6171
22.14;regular;7470
23.79;premium;7470
23.59;diesel;7470
21.89;regular;6683
23.29;premium;6683
23.49;diesel;6683
22.05;regular;6439
23.7;premium;6439
23.49;diesel;6439
20.79;regular;6407
22.29;diesel;6407
21.74;premium;6407
22.05;regular;7023
23.7;premium;7023
23.49;diesel;7023
20.15;regular;6106
21.9;premium;6106
21.65;diesel;6106
21.89;regular;6205
23.29;premium;6205
23.49;diesel;6205
20.89;regular;7168
22.89;premium;7168
23.19;diesel;7168
20.29;regular;6835
22.25;premium;6835
23.84;premium;6878
23.29;diesel;6878
21.94;regular;6878
21.75;regular;6620
23.15;premium;6620
23.05;diesel;6620
21.99;regular;6273
23.59;premium;6273
23.89;diesel;6273
22.24;regular;7058
23.78;premium;7058
22.48;diesel;7058
21.67;regular;6657
23.22;premium;6657
23.33;diesel;6657
21.94;regular;6544
23.94;premium;6544
22.44;diesel;6544
20.65;regular;7416
22.75;premium;7416
22.4;diesel;7416
21.49;regular;7397
23.19;premium;7397
23.09;diesel;7397
22.79;diesel;7152
24.19;premium;7152
22.19;regular;7152
22.19;regular;6112
23.99;premium;6112
22.99;diesel;6112
21.19;regular;6528
22.79;premium;6528
23.09;diesel;6528
20.89;regular;6720
22.89;premium;6720
23.19;diesel;6720
23.7;regular;6123
25.65;premium;6123
25.2;diesel;6123
19.99;regular;5944
21.99;premium;5944
21.59;diesel;5944
22.79;diesel;6065
20.79;regular;6065
22.19;premium;6065
20.6;regular;6627
22.09;premium;6627
22.19;diesel;6627
21.62;regular;5894
23.43;premium;5894
22.65;diesel;5894
21.19;regular;7040
22.59;premium;7040
22.89;diesel;7040
20.85;regular;6727
22.55;premium;6727
22.55;diesel;6727
20.89;regular;7062
22.89;premium;7062
23.19;diesel;7062
21.49;regular;6709
23.19;premium;6709
23.49;diesel;6709
23.6;premium;6939
23.84;diesel;6939
22.42;regular;6939
22.05;regular;6859
23.7;premium;6859
23.49;diesel;6859
21.49;regular;6244
22.94;premium;6244
23.24;diesel;6244
21.15;regular;6084
23.15;premium;6084
22.15;diesel;6084
23.89;diesel;7253
21.94;regular;7253
23.84;premium;7253
21.09;regular;5956
22.99;premium;5956
22.39;diesel;5956
23.35;diesel;7102
21.99;regular;7102
23.11;premium;7102
22.79;premium;6177
22.39;diesel;6177
21.29;regular;6177
21.68;regular;6803
23.45;premium;6803
22.65;diesel;6803
20.59;regular;6223
22.49;premium;6223
21.89;diesel;6223
22.09;diesel;6069
21.09;regular;6069
22.99;premium;6069
22;regular;6361
23.71;premium;6361
23.6;diesel;6361
20.95;regular;6929
22.59;premium;6929
22.65;diesel;6929
20.99;regular;7284
23.09;premium;7284
22.99;diesel;7284
